16026,-0.05,-0.11,0.90,23.43,57.45,-38.14,-5.94,3.97,163.34
16036,-0.03,-0.18,0.82,30.66,58.01,-38.53,-5.49,4.51,162.88
16046,-0.04,-0.28,0.71,34.60,59.26,-39.82,-5.14,5.11,162.36
16056,-0.07,-0.38,0.59,34.73,61.13,-39.98,-4.94,5.79,161.88
16066,-0.12,-0.45,0.43,28.98,64.21,-36.07,-5.02,6.58,161.60
16076,-0.12,-0.49,0.26,11.37,70.61,-24.73,-5.71,7.58,161.70
16086,-0.10,-0.51,0.12,-10.06,78.84,-14.17,-6.76,8.74,161.85
16096,-0.11,-0.53,0.04,-36.62,91.98,-11.63,-8.33,10.20,161.62
16106,-0.15,-0.57,-0.01,-63.05,106.43,-15.10,-10.23,11.81,161.04
16116,-0.20,-0.60,0.01,-90.48,120.25,-23.60,-12.54,13.48,160.09
16126,-0.27,-0.59,0.05,-116.04,131.05,-31.30,-15.06,15.09,159.02
16136,-0.36,-0.52,0.13,-139.97,133.59,-36.01,-17.70,16.42,158.04
16146,-0.46,-0.40,0.21,-159.00,131.54,-36.89,-20.26,17.57,157.23
16156,-0.57,-0.26,0.31,-168.61,126.41,-31.98,-22.42,18.60,156.72
16166,-0.66,-0.14,0.41,-169.22,122.98,-23.50,-24.18,19.74,156.39
16176,-0.69,-0.08,0.49,-157.58,125.80,-14.10,-25.35,21.17,156.03
16186,-0.70,-0.09,0.60,-142.74,135.03,-7.90,-26.34,22.87,155.42
16196,-0.66,-0.15,0.73,-127.02,151.97,-6.96,-27.32,24.79,154.34
16206,-0.54,-0.25,0.90,-110.69,173.78,-19.44,-28.63,26.67,152.32
16216,-0.41,-0.35,1.07,-98.41,183.62,-35.33,-30.12,28.03,150.12
16226,-0.35,-0.45,1.17,-90.28,164.94,-53.72,-31.52,28.05,148.36
16236,-0.37,-0.57,1.21,-85.47,137.58,-67.63,-32.86,27.53,146.99
16246,-0.46,-0.70,1.20,-92.06,94.49,-58.23,-34.02,26.76,147.23
16256,-0.53,-0.78,1.07,-106.49,39.31,-32.91,-34.98,25.69,148.96
16266,-0.50,-0.83,0.83,-132.33,-27.39,9.17,-35.98,24.34,152.38
16276,-0.44,-0.89,0.57,-157.37,-77.23,44.13,-37.29,23.23,155.75
16286,-0.41,-1.00,0.36,-178.90,-86.92,63.67,-39.25,23.12,157.76
16296,-0.40,-1.13,0.23,-195.21,-71.98,72.45,-41.57,23.72,158.69
16306,-0.40,-1.26,0.21,-205.31,-29.76,68.08,-44.40,25.07,158.01
16316,-0.42,-1.36,0.23,-212.90,18.28,58.25,-47.61,26.65,156.43
16326,-0.45,-1.43,0.29,-216.78,66.69,44.83,-51.10,28.25,154.10
16336,-0.51,-1.47,0.43,-212.94,113.76,26.97,-54.64,29.64,151.00
16346,-0.55,-1.49,0.62,-204.85,151.76,9.27,-57.98,30.73,147.71
16356,-0.57,-1.44,0.83,-196.80,170.04,-8.77,-61.05,31.23,144.83
16366,-0.60,-1.34,1.00,-191.81,171.26,-24.74,-63.88,31.24,142.57
16376,-0.66,-1.19,1.11,-185.68,151.98,-34.49,-66.00,30.90,141.46
16386,-0.71,-1.04,1.18,-176.89,127.04,-37.83,-67.60,30.56,140.98
16396,-0.74,-0.95,1.21,-163.58,99.91,-35.18,-68.62,30.32,141.01
16406,-0.75,-0.89,1.21,-148.12,77.67,-33.41,-69.39,30.04,141.07
16416,-0.72,-0.88,1.19,-128.68,60.59,-35.48,-69.86,29.60,141.02
16426,-0.72,-0.90,1.15,-109.48,46.30,-39.19,-70.14,29.05,140.97
16436,-0.73,-0.93,1.14,-93.60,39.20,-41.90,-70.51,28.59,140.69
16446,-0.77,-0.93,1.13,-85.10,28.67,-42.40,-70.94,28.15,140.71
16456,-0.84,-0.92,1.14,-80.04,22.44,-41.13,-71.51,27.84,140.64
16466,-0.91,-0.88,1.16,-74.87,24.66,-33.86,-72.15,27.94,140.30
16476,-0.95,-0.85,1.18,-67.90,31.17,-24.43,-72.73,28.28,139.77
16486,-0.96,-0.86,1.20,-57.20,45.24,-15.52,-73.29,28.79,138.77
16496,-0.94,-0.88,1.20,-45.23,62.81,-9.92,-73.87,29.30,137.39
